user_id,age,age_group,employment_type,gross_salary_krw,comprehensive_income_krw,tax_credit_income_basis,tax_credit_income_amount_krw,tax_year,pension_tax_credit_rate_pct,total_tax_credit_eligible_contribution_krw,estimated_pension_tax_credit_krw,planned_pension_start_age,planned_receipt_years,planned_annual_total_pension_receipt_krw,planned_annual_personal_pension_receipt_krw,planned_low_rate_pension_tax_pct,planned_receipt_tax_treatment,risk_profile,preferred_management_type,retirement_fund_attitude,investment_readiness,payout_preference,primary_outside_asset,mock_scenario,data_kind,source_ids
USR03225,55,50_plus,SALARIED_EMPLOYEE,81040000,,GROSS_SALARY,81040000,2025,13.2,0,0,65,10,1100000,1100000,5.5,LOW_RATE_SEPARATE_TAX,STABLE_SEEKING,STABLE_INVESTMENT,STABILITY_FIRST,NEEDS_GUIDANCE,MIXED,DEPOSIT_SAVINGS,TAX_BENEFIT_IDLE,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR03226,64,50_plus,FREELANCER,,54030000,COMPREHENSIVE_INCOME,54030000,2025,13.2,3720000,491040,70,20,1330000,1330000,4.4,LOW_RATE_SEPARATE_TAX,STABLE_SEEKING,STABLE_INVESTMENT,STABILITY_FIRST,NEEDS_GUIDANCE,MIXED,SECURITIES,TAX_BENEFIT_IDLE,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR03227,26,20s,SELF_EMPLOYED,,25030000,COMPREHENSIVE_INCOME,25030000,2025,16.5,4320000,712800,70,15,1840000,1840000,4.4,LOW_RATE_SEPARATE_TAX,STABLE,PRINCIPAL_GUARANTEED,STABILITY_FIRST,NEEDS_GUIDANCE,MIXED,NONE,OVERLAP_RISK,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR03228,32,30s,SALARIED_EMPLOYEE,48460000,,GROSS_SALARY,48460000,2025,16.5,0,0,65,25,4900000,0,5.5,LOW_RATE_SEPARATE_TAX,STABLE,PRINCIPAL_GUARANTEED,ACTIVE,INFORMED,ANNUITY,DEPOSIT_SAVINGS,DC_NEGLECT,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR03229,33,30s,FREELANCER,,40610000,COMPREHENSIVE_INCOME,40610000,2025,16.5,4560000,752400,60,10,3790000,3790000,5.5,LOW_RATE_SEPARATE_TAX,STABLE,PRINCIPAL_GUARANTEED,ACTIVE,NEEDS_GUIDANCE,MIXED,DEPOSIT_SAVINGS,OVERLAP_RISK,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR03230,46,40s,SALARIED_EMPLOYEE,67050000,,GROSS_SALARY,67050000,2025,13.2,0,0,65,15,3700000,3090000,5.5,LOW_RATE_SEPARATE_TAX,STABLE_SEEKING,STABLE_INVESTMENT,STABILITY_FIRST,NEEDS_GUIDANCE,MIXED,SECURITIES,OVERLAP_RISK,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR03231,21,20s,FREELANCER,,32190000,COMPREHENSIVE_INCOME,32190000,2025,16.5,960000,158400,65,25,760000,760000,5.5,LOW_RATE_SEPARATE_TAX,STABLE_SEEKING,STABLE_INVESTMENT,STABILITY_FIRST,INFORMED,ANNUITY,DEPOSIT_SAVINGS,OVERLAP_RISK,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR03232,58,50_plus,SALARIED_EMPLOYEE,60230000,,GROSS_SALARY,60230000,2025,13.2,3120000,411840,65,25,14640000,14640000,5.5,LOW_RATE_SEPARATE_TAX,RISK_NEUTRAL,NEUTRAL_INVESTMENT,STABILITY_FIRST,DISENGAGED,ANNUITY,DEPOSIT_SAVINGS,TAX_BENEFIT_IDLE,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR03233,56,50_plus,SALARIED_EMPLOYEE,74310000,,GROSS_SALARY,74310000,2025,13.2,0,0,60,15,3500000,0,5.5,LOW_RATE_SEPARATE_TAX,ACTIVE,ACTIVE_INVESTMENT,STABILITY_FIRST,NEEDS_GUIDANCE,MIXED,DEPOSIT_SAVINGS,DC_NEGLECT,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR03234,32,30s,SALARIED_EMPLOYEE,80720000,,GROSS_SALARY,80720000,2025,13.2,0,0,60,15,900000,900000,5.5,LOW_RATE_SEPARATE_TAX,STABLE_SEEKING,STABLE_INVESTMENT,STABILITY_FIRST,NEEDS_GUIDANCE,MIXED,SECURITIES,TAX_BENEFIT_IDLE,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR03235,37,30s,SALARIED_EMPLOYEE,74550000,,GROSS_SALARY,74550000,2025,13.2,0,0,65,25,1730000,1730000,5.5,LOW_RATE_SEPARATE_TAX,RISK_NEUTRAL,NEUTRAL_INVESTMENT,PARTIAL_INVESTMENT,INFORMED,ANNUITY,SECURITIES,TAX_BENEFIT_IDLE,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR03236,55,50_plus,SALARIED_EMPLOYEE,134600000,,GROSS_SALARY,134600000,2025,13.2,6600000,871200,70,20,6420000,5170000,4.4,LOW_RATE_SEPARATE_TAX,STABLE_SEEKING,STABLE_INVESTMENT,STABILITY_FIRST,NEEDS_GUIDANCE,ANNUITY,DEPOSIT_SAVINGS,DC_NEGLECT,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR03237,59,50_plus,SALARIED_EMPLOYEE,80140000,,GROSS_SALARY,80140000,2025,13.2,8760000,1156320,70,30,2660000,310000,4.4,LOW_RATE_SEPARATE_TAX,STABLE_SEEKING,STABLE_INVESTMENT,STABILITY_FIRST,NEEDS_GUIDANCE,ANNUITY,CRYPTO,OVERLAP_RISK,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR03238,40,40s,SALARIED_EMPLOYEE,74890000,,GROSS_SALARY,74890000,2025,13.2,9000000,1188000,70,15,15710000,11030000,4.4,LOW_RATE_SEPARATE_TAX,STABLE_SEEKING,STABLE_INVESTMENT,PARTIAL_INVESTMENT,INFORMED,MIXED,DEPOSIT_SAVINGS,OVERLAP_RISK,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR03239,60,50_plus,SALARIED_EMPLOYEE,56250000,,GROSS_SALARY,56250000,2025,13.2,5880000,776160,65,15,430000,430000,5.5,LOW_RATE_SEPARATE_TAX,STABLE_SEEKING,STABLE_INVESTMENT,STABILITY_FIRST,NEEDS_GUIDANCE,MIXED,DEPOSIT_SAVINGS,TAX_BENEFIT_IDLE,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR03240,58,50_plus,SALARIED_EMPLOYEE,115130000,,GROSS_SALARY,115130000,2025,13.2,0,0,60,10,4900000,0,5.5,LOW_RATE_SEPARATE_TAX,STABLE_SEEKING,STABLE_INVESTMENT,STABILITY_FIRST,NEEDS_GUIDANCE,MIXED,REAL_ESTATE,DC_NEGLECT,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR03241,43,40s,FREELANCER,,45480000,COMPREHENSIVE_INCOME,45480000,2025,13.2,2160000,285120,70,15,1300000,1300000,4.4,LOW_RATE_SEPARATE_TAX,STABLE,PRINCIPAL_GUARANTEED,PARTIAL_INVESTMENT,INFORMED,MIXED,SECURITIES,OVERLAP_RISK,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR03242,44,40s,SALARIED_EMPLOYEE,122210000,,GROSS_SALARY,122210000,2025,13.2,5640000,744480,60,15,7580000,7580000,5.5,LOW_RATE_SEPARATE_TAX,STABLE_SEEKING,STABLE_INVESTMENT,ACTIVE,NEEDS_GUIDANCE,MIXED,NONE,TAX_BENEFIT_IDLE,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR03243,36,30s,FREELANCER,,21860000,COMPREHENSIVE_INCOME,21860000,2025,16.5,1680000,277200,70,10,8460000,8460000,4.4,LOW_RATE_SEPARATE_TAX,STABLE,PRINCIPAL_GUARANTEED,PARTIAL_INVESTMENT,INFORMED,MIXED,INSURANCE_PENSION,OVERLAP_RISK,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR03244,42,40s,SELF_EMPLOYED,,46420000,COMPREHENSIVE_INCOME,46420000,2025,13.2,0,0,70,20,440000,440000,4.4,LOW_RATE_SEPARATE_TAX,ACTIVE,ACTIVE_INVESTMENT,STABILITY_FIRST,INFORMED,MIXED,SECURITIES,TAX_BENEFIT_IDLE,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR03245,49,40s,SELF_EMPLOYED,,60680000,COMPREHENSIVE_INCOME,60680000,2025,13.2,5400000,712800,60,20,410000,410000,5.5,LOW_RATE_SEPARATE_TAX,ACTIVE,ACTIVE_INVESTMENT,STABILITY_FIRST,NEEDS_GUIDANCE,ANNUITY,SECURITIES,TAX_BENEFIT_IDLE,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR03246,44,40s,SALARIED_EMPLOYEE,66130000,,GROSS_SALARY,66130000,2025,13.2,0,0,60,10,2000000,2000000,5.5,LOW_RATE_SEPARATE_TAX,STABLE_SEEKING,STABLE_INVESTMENT,PARTIAL_INVESTMENT,NEEDS_GUIDANCE,MIXED,DEPOSIT_SAVINGS,TAX_BENEFIT_IDLE,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR03247,59,50_plus,FREELANCER,,45620000,COMPREHENSIVE_INCOME,45620000,2025,13.2,3720000,491040,60,20,2200000,2200000,5.5,LOW_RATE_SEPARATE_TAX,ACTIVE,ACTIVE_INVESTMENT,STABILITY_FIRST,DISENGAGED,ANNUITY,SECURITIES,OVERLAP_RISK,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR03248,41,40s,SELF_EMPLOYED,,66430000,COMPREHENSIVE_INCOME,66430000,2025,13.2,8640000,1140480,60,1,41140000,41140000,5.5,NON_PENSION_WITHDRAWAL_REVIEW,STABLE_SEEKING,STABLE_INVESTMENT,PARTIAL_INVESTMENT,NEEDS_GUIDANCE,LUMP_SUM,SECURITIES,TAX_BENEFIT_IDLE,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR03249,34,30s,SALARIED_EMPLOYEE,68520000,,GROSS_SALARY,68520000,2025,13.2,0,0,65,25,510000,0,5.5,LOW_RATE_SEPARATE_TAX,STABLE_SEEKING,STABLE_INVESTMENT,STABILITY_FIRST,NEEDS_GUIDANCE,ANNUITY,NONE,DC_NEGLECT,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR03250,53,50_plus,SALARIED_EMPLOYEE,148700000,,GROSS_SALARY,148700000,2025,13.2,8760000,1156320,70,20,9030000,6280000,4.4,LOW_RATE_SEPARATE_TAX,STABLE_SEEKING,STABLE_INVESTMENT,PARTIAL_INVESTMENT,INFORMED,ANNUITY,DEPOSIT_SAVINGS,OVERLAP_RISK,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR03251,41,40s,SALARIED_EMPLOYEE,130030000,,GROSS_SALARY,130030000,2025,13.2,0,0,65,10,3740000,0,5.5,LOW_RATE_SEPARATE_TAX,STABLE,PRINCIPAL_GUARANTEED,PARTIAL_INVESTMENT,NEEDS_GUIDANCE,MIXED,INSURANCE_PENSION,DC_NEGLECT,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR03252,46,40s,SALARIED_EMPLOYEE,87750000,,GROSS_SALARY,87750000,2025,13.2,0,0,70,15,1310000,710000,4.4,LOW_RATE_SEPARATE_TAX,STABLE,PRINCIPAL_GUARANTEED,STABILITY_FIRST,NEEDS_GUIDANCE,MIXED,SECURITIES,DC_NEGLECT,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR03253,35,30s,SALARIED_EMPLOYEE,113340000,,GROSS_SALARY,113340000,2025,13.2,3000000,396000,65,20,720000,720000,5.5,LOW_RATE_SEPARATE_TAX,STABLE_SEEKING,STABLE_INVESTMENT,PARTIAL_INVESTMENT,NEEDS_GUIDANCE,MIXED,DEPOSIT_SAVINGS,TAX_BENEFIT_IDLE,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR03254,32,30s,SELF_EMPLOYED,,41080000,COMPREHENSIVE_INCOME,41080000,2025,16.5,1920000,316800,65,25,4680000,4680000,5.5,LOW_RATE_SEPARATE_TAX,STABLE,PRINCIPAL_GUARANTEED,STABILITY_FIRST,INFORMED,ANNUITY,DEPOSIT_SAVINGS,OVERLAP_RISK,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR03255,42,40s,SALARIED_EMPLOYEE,88800000,,GROSS_SALARY,88800000,2025,13.2,0,0,65,20,6280000,6280000,5.5,LOW_RATE_SEPARATE_TAX,RISK_NEUTRAL,NEUTRAL_INVESTMENT,STABILITY_FIRST,NEEDS_GUIDANCE,MIXED,DEPOSIT_SAVINGS,TAX_BENEFIT_IDLE,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR03256,39,30s,SALARIED_EMPLOYEE,59370000,,GROSS_SALARY,59370000,2025,13.2,3600000,475200,65,15,1600000,470000,5.5,LOW_RATE_SEPARATE_TAX,RISK_NEUTRAL,NEUTRAL_INVESTMENT,STABILITY_FIRST,NEEDS_GUIDANCE,MIXED,DEPOSIT_SAVINGS,DC_NEGLECT,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR03257,60,50_plus,SALARIED_EMPLOYEE,171860000,,GROSS_SALARY,171860000,2025,13.2,0,0,65,25,3180000,0,5.5,LOW_RATE_SEPARATE_TAX,STABLE_SEEKING,STABLE_INVESTMENT,STABILITY_FIRST,NEEDS_GUIDANCE,ANNUITY,DEPOSIT_SAVINGS,DC_NEGLECT,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR03258,51,50_plus,SALARIED_EMPLOYEE,103850000,,GROSS_SALARY,103850000,2025,13.2,960000,126720,65,25,2020000,70000,5.5,LOW_RATE_SEPARATE_TAX,STABLE_SEEKING,STABLE_INVESTMENT,STABILITY_FIRST,INFORMED,ANNUITY,INSURANCE_PENSION,DC_NEGLECT,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR03259,43,40s,SALARIED_EMPLOYEE,127540000,,GROSS_SALARY,127540000,2025,13.2,7560000,997920,60,30,610000,610000,5.5,LOW_RATE_SEPARATE_TAX,STABLE_SEEKING,STABLE_INVESTMENT,STABILITY_FIRST,NEEDS_GUIDANCE,ANNUITY,INSURANCE_PENSION,TAX_BENEFIT_IDLE,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR03260,58,50_plus,SALARIED_EMPLOYEE,69450000,,GROSS_SALARY,69450000,2025,13.2,0,0,60,1,99400000,99400000,5.5,NON_PENSION_WITHDRAWAL_REVIEW,RISK_NEUTRAL,NEUTRAL_INVESTMENT,PARTIAL_INVESTMENT,INFORMED,LUMP_SUM,REAL_ESTATE,TAX_BENEFIT_IDLE,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR03261,42,40s,SALARIED_EMPLOYEE,98890000,,GROSS_SALARY,98890000,2025,13.2,0,0,70,10,440000,440000,4.4,LOW_RATE_SEPARATE_TAX,STABLE,PRINCIPAL_GUARANTEED,STABILITY_FIRST,NEEDS_GUIDANCE,MIXED,SECURITIES,TAX_BENEFIT_IDLE,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR03262,50,50_plus,SALARIED_EMPLOYEE,109550000,,GROSS_SALARY,109550000,2025,13.2,0,0,55,1,41500000,0,5.5,NON_PENSION_WITHDRAWAL_REVIEW,STABLE_SEEKING,STABLE_INVESTMENT,PARTIAL_INVESTMENT,INFORMED,LUMP_SUM,GOLD_FX,DC_NEGLECT,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR03263,47,40s,SALARIED_EMPLOYEE,151340000,,GROSS_SALARY,151340000,2025,13.2,5520000,728640,65,20,710000,710000,5.5,LOW_RATE_SEPARATE_TAX,STABLE_SEEKING,STABLE_INVESTMENT,ACTIVE,NEEDS_GUIDANCE,ANNUITY,INSURANCE_PENSION,TAX_BENEFIT_IDLE,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR03264,37,30s,SALARIED_EMPLOYEE,50090000,,GROSS_SALARY,50090000,2025,16.5,0,0,65,25,3300000,0,5.5,LOW_RATE_SEPARATE_TAX,STABLE_SEEKING,STABLE_INVESTMENT,ACTIVE,DISENGAGED,ANNUITY,INSURANCE_PENSION,DC_NEGLECT,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR03265,41,40s,SALARIED_EMPLOYEE,52010000,,GROSS_SALARY,52010000,2025,16.5,0,0,65,15,5170000,1740000,5.5,LOW_RATE_SEPARATE_TAX,STABLE_SEEKING,STABLE_INVESTMENT,PARTIAL_INVESTMENT,NEEDS_GUIDANCE,MIXED,DEPOSIT_SAVINGS,DC_NEGLECT,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR03266,46,40s,SALARIED_EMPLOYEE,46680000,,GROSS_SALARY,46680000,2025,16.5,3360000,554400,65,20,12380000,1950000,5.5,LOW_RATE_SEPARATE_TAX,STABLE_SEEKING,STABLE_INVESTMENT,STABILITY_FIRST,NEEDS_GUIDANCE,ANNUITY,GOLD_FX,OVERLAP_RISK,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR03267,20,20s,SALARIED_EMPLOYEE,27880000,,GROSS_SALARY,27880000,2025,16.5,3360000,554400,65,15,70000,70000,5.5,LOW_RATE_SEPARATE_TAX,RISK_NEUTRAL,NEUTRAL_INVESTMENT,PARTIAL_INVESTMENT,NEEDS_GUIDANCE,MIXED,DEPOSIT_SAVINGS,TAX_BENEFIT_IDLE,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
